"","X","court_index_number","docket_number","eviction_address","eviction_apartment_number","executed_date","marshal_first_name","marshal_last_name","residential_commercial","borough","eviction_postcode","ejectment","eviction_legal_possession","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","year"
"920",62256,"314340/23",111667,"277 WEST 127TH ST","10H","2024-11-15","Henry","Daley","Residential","MANHATTAN",10027,"Not an Ejectment","Eviction",40.811222,-73.949584,10,9,224,1081504,1019330001,"Central Harlem North-Polo Grounds",2024
"921",62270,"15281/17",336598,"1945 AMSTERDAM AVENUE","21C","2017-11-06","Thomas","Bia","Residential","MANHATTAN",10032,"Not an Ejectment","Eviction",40.832498,-73.942294,12,7,239,1062490,1021070059,"Washington Heights South",2017
"922",62394,"10022/17",32266,"1830 FIRST AVENUE","22E","2017-11-28","Bruce","Kemp","Residential","MANHATTAN",10128,"Not an Ejectment","Eviction",40.782381,-73.945342,8,5,152,1082366,1015730001,"Yorkville",2017
"923",62575,"12245/18",206176,"81-05 HAMMELS BLVD","01D","2019-07-18","Richard","Capuano","Residential","QUEENS",11693,"Not an Ejectment","Eviction",40.589893,-73.807574,14,31,94202,4436312,4161140002,"Hammels-Arverne-Edgemere",2019
"924",62657,"10698/17",66566,"16 FLEET WALK","03E","2018-02-16","Justin","Grossman","Residential","BROOKLYN",11201,"Not an Ejectment","Eviction",40.695318,-73.981186,2,35,15,3257045,3020500001,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",2018
"925",62716,"310935/23",1279,"405 EAST 92ND STREET","14F","2024-04-29","Charles","Kemp","Residential","MANHATTAN",10128,"Not an Ejectment","Eviction",40.780625,-73.946405,8,5,152,1085246,1015730020,"Yorkville",2024
"926",62727,"210907/19",110538,"2155 MADISON AVENUE","12C","2023-04-11","Henry","Daley","Residential","MANHATTAN",10037,"Not an Ejectment","Eviction",40.811923,-73.936127,11,9,210,1081121,1017570020,"East Harlem North",2023
"927",62746,"19721/16",4956,"2295 WEST 11TH ST","01H","2017-06-30","Jeffrey","Rose","Residential","BROOKLYN",11223,"Not an Ejectment","Eviction",40.591713,-73.981356,13,47,382,3322169,3071400016,"Gravesend",2017
"928",62792,"16111/19",34915,"577 FDR DRIVE","05D","2020-02-18","Bruce","Kemp","Residential","MANHATTAN",10002,"Not an Ejectment","Eviction",40.717492,-73.975444,3,2,1002,1078028,1003230001,"Lower East Side",2020
"929",62837,"13414/17",86071,"99 N. PORTLAND AVE","02C","2018-10-25","Robert","Solimine","Residential","BROOKLYN",11205,"Not an Ejectment","Eviction",40.695205,-73.976196,2,35,18501,3335258,3020410001,"Fort Greene",2018
"930",62920,"14346/16",106944,"749 FDR DR","11D","2017-03-27","Maxine","Chevlowe","Residential","MANHATTAN",10009,"Not an Ejectment","Eviction",40.722073,-73.974667,3,2,24,1077554,1003620001,"Lower East Side",2017
"931",63099,"10019/17",4958,"127 AVENUE X","04E","2017-09-08","Jeffrey","Rose","Residential","BROOKLYN",11223,"Not an Ejectment","Eviction",40.589589,-73.978991,13,47,382,3322167,3071400016,"Gravesend",2017
"932",63265,"313318/23",111511,"2971 EIGHTH AVENUE","05H","2024-01-10","Henry","Daley","Residential","MANHATTAN",10039,"Not an Ejectment","Eviction",40.830297,-73.936456,10,9,24302,1084520,1021060003,"Central Harlem North-Polo Grounds",2024
"933",63273,"14372/15",204802,"70-05 KISSENA BLVD","2C","2018-06-11","Richard","Capuano","Residential","QUEENS",11367,"Not an Ejectment","Eviction",40.73192,-73.814915,8,24,122702,4451594,4067920001,"Pomonok-Flushing Heights-Hillcrest",2018
"934",63338,"11784/15",60159,"621 EAST 105 STREET","07A","2018-02-16","Howard","Schain","Residential","BROOKLYN",11236,"Not an Ejectment","Eviction",40.650186,-73.897621,18,42,982,3321415,3081740001,"Canarsie",2018
"935",63504,"18396/18",6971,"238 BOND STREET","08D","2019-05-31","Frank","Siracusa","Residential","BROOKLYN",11217,"Not an Ejectment","Eviction",40.682232,-73.988044,6,33,71,3336072,3004040001,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",2019
"936",63646,"316774/23",6832,"487 CARLTON AVENUE","06G","2024-04-04","Jeffrey","Rose","Residential","BROOKLYN",11238,"Not an Ejectment","Eviction",40.683044,-73.970828,2,35,179,3057520,3020070001,"Fort Greene",2024
"937",63709,"19410/16",108673,"10 AVE D","09E","2017-03-21","Maxine","Chevlowe","Residential","MANHATTAN",10009,"Not an Ejectment","Eviction",40.720364,-73.978438,3,2,20,1078045,1003560001,"Lower East Side",2017
"938",63741,"305307/24",111677,"2215 FIRST AVENUE","06F","2024-11-14","Henry","Daley","Residential","MANHATTAN",10029,"Not an Ejectment","Eviction",40.794629,-73.936422,11,8,180,1081096,1016840001,"East Harlem North",2024
"939",63856,"10227/19",23362,"81 JERSEY STREET","03H","2019-10-18","Edward","Guida","Residential","STATEN ISLAND",10301,"Not an Ejectment","Eviction",40.645584,-74.087911,1,49,7,5108499,5000510030,"West New Brighton-New Brighton-St. George",2019
"940",64016,"809100/2016",17679,"1095 - UNIVERSITY AVENUE","10H","2017-09-15","Charles","Marchisotto","Residential","BRONX",10452,"Not an Ejectment","Eviction",NA,NA,NA,NA,NA,NA,NA,"",2017
"941",64078,"0809247/16",70426,"877 TAYLOR AVENUE","7C","2018-02-08","Henry","Daley","Residential","BRONX",10473,"Not an Ejectment","Eviction",40.823155,-73.86342,9,18,42,2092754,2036370001,"Soundview-Castle Hill-Clason Point-Harding Park",2018
"942",64137,"317382/23",111565,"2937 EIGHTH AVE.","26C","2024-05-10","Henry","Daley","Residential","MANHATTAN",10039,"Not an Ejectment","Eviction",40.829501,-73.937035,10,9,24302,1084518,1021060003,"Central Harlem North-Polo Grounds",2024
"943",64207,"10887/17",109206,"80 EAST 110 ST.","06A","2018-04-20","Maxine","Chevlowe","Residential","MANHATTAN",10029,"Not an Ejectment","Eviction",40.79568,-73.946555,11,8,17401,1078868,1016150023,"East Harlem South",2018
"944",64249,"318500/23",64428,"393 DUMONT AVENUE","07C","2024-03-20","Howard","Schain","Residential","BROOKLYN",11212,"Not an Ejectment","Eviction",40.664767,-73.904901,16,41,910,3328045,3037770001,"Brownsville",2024
"945",64568,"326098/23",64575,"106-02 GLENWOOD RD","3D","2024-06-27","Howard","Schain","Residential","BROOKLYN",11236,"Not an Ejectment","Eviction",40.649558,-73.895506,18,42,982,3321518,3081930001,"Canarsie",2024
"946",64591,"16114/19",356195,"70 AMSTERDAM AVENUE","08G","2019-12-11","Thomas","Bia","Residential","MANHATTAN",10023,"Not an Ejectment","Eviction",40.772638,-73.986003,7,6,151,1082575,1011540101,"Lincoln Square",2019
"947",64592,"16114/19",356195,"70 AMSTERDAM AVENUE","08G","2019-12-11","Thomas","Bia","Residential","MANHATTAN",10023,"Not an Ejectment","Eviction",40.772638,-73.986003,7,6,151,1082575,1011540101,"Lincoln Square",2019
"948",64611,"13980/15-1",4078,"2630 LINDEN BLVD","1C","2017-01-18","Jeffrey","Rose","Residential","BROOKLYN",11208,"Not an Ejectment","Eviction",40.6688,-73.867352,5,42,1214,3324207,3044860001,"East New York",2017
"949",64725,"10402/18",204885,"82-01 HAMMELS BLVD","05G","2018-08-09","Richard","Capuano","Residential","QUEENS",11693,"Not an Ejectment","Eviction",40.589926,-73.808831,14,31,94202,4436310,4161140002,"Hammels-Arverne-Edgemere",2018
"950",64853,"11039/17",202682,"84-14 ROCKAWAY BEACH BLVD","4D","2018-05-01","Richard","Capuano","Residential","QUEENS",11693,"Not an Ejectment","Eviction",40.587724,-73.81009,14,31,94202,4436319,4161140002,"Hammels-Arverne-Edgemere",2018
"951",64877,"13998/15",5010,"41-16 12TH STREET","1C","2017-11-01","Edward","Guida","Residential","QUEENS",11101,"Not an Ejectment","Eviction",40.75462,-73.944188,1,26,25,4595557,4004650001,"Queensbridge-Ravenswood-Long Island City",2017
"952",64886,"309693/24",111679,"545 WEST 126TH STREET","17F","2024-12-06","Henry","Daley","Residential","MANHATTAN",10027,"Not an Ejectment","Eviction",40.815589,-73.95694,9,7,219,1084125,1019840001,"Manhattanville",2024
"953",64909,"323828/23",111624,"1430 AMSTERDAM AVE","07J","2024-11-21","Henry","Daley","Residential","MANHATTAN",10027,"Not an Ejectment","Eviction",40.816403,-73.954075,9,7,219,1084128,1019840001,"Manhattanville",2024
"954",64968,"14664/16",31713,"46 MADISON STREET","06H","2017-05-01","Bruce","Kemp","Residential","MANHATTAN",10038,"Not an Ejectment","Eviction",40.711895,-73.998427,3,1,25,1077420,1001110100,"Chinatown",2017
"955",64977,"804779/18",110322,"2140 SEWARD AVENUE","12H","2019-06-14","Darlene","Barone","Residential","BRONX",10473,"Not an Ejectment","Eviction",40.820782,-73.851007,9,18,86,2092676,2035700001,"Soundview-Castle Hill-Clason Point-Harding Park",2019
"956",64989,"18616/16",333606,"870 COLUMBUS AVENUE","18D","2017-11-02","Thomas","Bia","Residential","MANHATTAN",10025,"Not an Ejectment","Eviction",40.797347,-73.964269,7,7,189,1079388,1018550001,"Upper West Side",2017
"957",65035,"21509/16",59566,"251 OSBORN STREET","05F","2017-05-05","Howard","Schain","Residential","BROOKLYN",11212,"Not an Ejectment","Eviction",40.666702,-73.908103,16,41,912,3344722,3035440001,"Brownsville",2017
"958",65206,"802435/19",116044,"930 MACE AVE","06C","2019-12-12","Darlene","Barone","Residential","BRONX",10469,"Not an Ejectment","Eviction",40.863078,-73.860475,11,13,324,2093408,2044440001,"Bronxdale",2019
"959",65213,"319812/23",1324,"1780 FIRST AVENUE","08B","2024-05-10","Charles","Kemp","Residential","MANHATTAN",10128,"Not an Ejectment","Eviction",40.780878,-73.946441,8,5,152,1076333,1015730020,"Yorkville",2024
"960",65234,"806747/16",65441,"800 SOUNDVIEW AVENUE","11H","2017-01-19","Henry","Daley","Residential","BRONX",10473,"Not an Ejectment","Eviction",40.821055,-73.865777,9,18,42,2092749,2036370001,"Soundview-Castle Hill-Clason Point-Harding Park",2017
"961",65248,"19188/16",31808,"65 PIKE STREET","08E","2017-10-23","Bruce","Kemp","Residential","MANHATTAN",10002,"Not an Ejectment","Eviction",40.71159,-73.992277,3,1,6,1077509,1002550001,"Lower East Side",2017
"962",65447,"804329/16",317061,"1685 LAFAYETTE AVENUE","001","2017-05-24","John","Villanueva","Residential","BRONX",10473,"Not an Ejectment","Eviction",40.820529,-73.869344,9,18,46,2092745,2036330001,"Soundview-Castle Hill-Clason Point-Harding Park",2017
"963",65450,"12646/17",203257,"12-50 35TH AVENUE","02F","2018-06-25","Richard","Capuano","Residential","QUEENS",11106,"Not an Ejectment","Eviction",40.762283,-73.937514,1,26,43,4430690,4003320002,"Queensbridge-Ravenswood-Long Island City",2018
"964",65468,"B804545/17",385626,"1368 WEBSTER AVENUE","17M","2018-02-15","Richard","McCoy","Residential","BRONX",10456,"Not an Ejectment","Eviction",40.835492,-73.907805,3,16,14701,2092072,2028940001,"Claremont-Bathgate",2018
"965",65482,"51955/20",9206,"111-64 166 STREET","APT # 2","2022-04-27","Bernard","Blake","Residential","QUEENS",11433,"Not an Ejectment","Eviction",40.6915,-73.7843,12,27,264,4217207,4102030134,"South Jamaica",2022
"966",65494,"17063/19",111426,"41 WEST 112TH STREET","08F","2024-01-09","Henry","Daley","Residential","MANHATTAN",10026,"Not an Ejectment","Eviction",40.798849,-73.950027,10,9,186,1083311,1015960001,"Central Harlem South",2024
"967",65612,"320204/23",32218,"1704 RALPH AVENUE","05B","2024-04-15","Gary","Rose","Residential","BROOKLYN",11236,"Not an Ejectment","Eviction",40.635079,-73.918927,18,45,94402,3331005,3079780001,"Flatlands",2024
"968",65625,"B806432/16",373092,"1428 WEBSTER AVENUE","16H","2017-07-13","Richard","McCoy","Residential","BRONX",10456,"Not an Ejectment","Eviction",40.836982,-73.906921,3,16,14702,2092077,2028950001,"Claremont-Bathgate",2017
"969",65802,"22465/18",62241,"24 MOTHER GASTON BLV","08F","2019-05-06","Howard","Schain","Residential","BROOKLYN",11233,"Not an Ejectment","Eviction",40.681271,-73.908725,16,37,369,3041566,3015280033,"Ocean Hill",2019
"970",65977,"18227/17",113805,"14 JACKSON STREET","5-D","2019-02-05","Maxine","Chevlowe","Residential","MANHATTAN",10002,"Not an Ejectment","Eviction",40.713516,-73.980839,3,2,202,1083396,1002630001,"Lower East Side",2019
"971",66033,"18513/16",108270,"1390 FIFTH AVE","10H","2018-02-15","Maxine","Chevlowe","Residential","MANHATTAN",10026,"Not an Ejectment","Eviction",40.799512,-73.947314,10,9,186,1083316,1015960001,"Central Harlem South",2018
"972",66114,"300030/23",32493,"116 MILL STREET","03D","2023-12-04","Edward","Guida","Residential","BROOKLYN",11231,"Not an Ejectment","Eviction",40.675307,-74.002419,6,38,85,3332219,3005380001,"Carroll Gardens-Columbia Street-Red Hook",2023
"973",66117,"12910/16",106018,"420 WEST 26TH ST","04C","2017-05-22","Maxine","Chevlowe","Residential","MANHATTAN",10001,"Not an Ejectment","Eviction",40.748985,-74.001361,4,3,93,1083580,1007230015,"Hudson Yards-Chelsea-Flatiron-Union Square",2017
"974",66185,"13550/16",64892,"2999 EIGHTH AVENUE","26B","2017-07-05","Henry","Daley","Residential","MANHATTAN",10039,"Not an Ejectment","Eviction",40.831402,-73.935649,10,9,24302,1084521,1021060003,"Central Harlem North-Polo Grounds",2017
"975",66199,"13477/17",203982,"14-01 36TH AVENUE","01H","2018-09-13","Richard","Capuano","Residential","QUEENS",11106,"Not an Ejectment","Eviction",40.760205,-73.937473,1,26,43,4430696,4003320002,"Queensbridge-Ravenswood-Long Island City",2018
"976",66246,"11438/17",202726,"21-20 34TH AVENUE","06H","2018-10-01","Richard","Capuano","Residential","QUEENS",11106,"Not an Ejectment","Eviction",40.762357,-73.932994,1,26,47,4430874,4005590002,"Astoria",2018
"977",66250,"22744/16",85370,"303 VERNON AVENUE","20H","2017-05-23","Robert","Solimine","Residential","BROOKLYN",11206,"Not an Ejectment","Eviction",40.695732,-73.939607,3,36,283,3042881,3015850001,"Stuyvesant Heights",2017
"978",66296,"19818/17",33229,"400 EAST 105TH STREET","09C","2018-07-31","Bruce","Kemp","Residential","MANHATTAN",10029,"Not an Ejectment","Eviction",40.788908,-73.940486,11,8,162,1083941,1016960001,"East Harlem South",2018
"979",66428,"10267/19",207919,"155-26 JEWEL AVE","2B","2019-06-20","Richard","Capuano","Residential","QUEENS",11367,"Not an Ejectment","Eviction",40.732177,-73.812352,8,24,122702,4451591,4067920001,"Pomonok-Flushing Heights-Hillcrest",2019
"980",66442,"58403/18",346296,"943 ST. NICHOLAS AVENUE","4S","2018-08-07","Thomas","Bia","Residential","MANHATTAN",10032,"Not an Ejectment","Eviction",40.832544,-73.940841,12,7,239,1062519,1021080067,"Washington Heights South",2018
"981",66459,"13636/15",111664,"65 JEFFERSON STREET","7F","2018-01-19","Maxine","Chevlowe","Residential","MANHATTAN",10002,"Not an Ejectment","Eviction",40.711711,-73.98836,3,1,6,1077516,1002560001,"Lower East Side",2018
"982",66503,"804070/16",317336,"291 EAST 143RD STREET","6A","2017-05-11","John","Villanueva","Residential","BRONX",10451,"Not an Ejectment","Eviction",40.814707,-73.923971,1,8,51,2091117,2023240001,"Mott Haven-Port Morris",2017
"983",66537,"13401/17",110762,"40 JACKSON ST","01D","2018-04-30","Maxine","Chevlowe","Residential","MANHATTAN",10002,"Not an Ejectment","Eviction",40.712508,-73.980734,3,2,202,1083398,1002630001,"Lower East Side",2018
"984",66603,"11089/16",198139,"65-16 PARSONS BLVD","06D","2017-03-06","Richard","Capuano","Residential","QUEENS",11365,"Not an Ejectment","Eviction",40.73628,-73.810536,8,24,122702,4455415,4067920030,"Pomonok-Flushing Heights-Hillcrest",2017
"985",66619,"10112/19",23757,"780 HENDERSON AVE.","05G","2019-12-06","Edward","Guida","Residential","STATEN ISLAND",10310,"Not an Ejectment","Eviction",40.636864,-74.118165,1,49,13301,5095815,5001960001,"West New Brighton-New Brighton-St. George",2019
"986",66861,"16616/19",158550,"1145 LENOX ROAD","3F","2019-11-18","Ronald","Pazant","Residential","BROOKLYN",11212,"Not an Ejectment","Eviction",40.659781,-73.91832,17,41,890,3101290,3046520045,"Rugby-Remsen Village",2019
"987",66883,"12873/18",19963,"40-03 VERNON BLVD","06A","2019-02-13","Edward","Guida","Residential","QUEENS",11101,"Not an Ejectment","Eviction",40.757753,-73.945871,1,26,25,4433369,4004700001,"Queensbridge-Ravenswood-Long Island City",2019
"988",66914,"309427/23",33121,"5721 AVENUE H","03E","2024-06-17","Gary","Rose","Residential","BROOKLYN",11234,"Not an Ejectment","Eviction",40.633337,-73.920712,18,45,94402,3331011,3079780001,"Flatlands",2024
"989",66943,"19919/17",346049,"60 EAST 104TH STREET","8D","2019-03-11","Thomas","Bia","Residential","MANHATTAN",10029,"Not an Ejectment","Eviction",40.791929,-73.949599,11,8,168,1082661,1016080023,"East Harlem South",2019
"990",66988,"11390/14",198063,"21-25 35TH AVENUE","05F","2017-03-13","Richard","Capuano","Residential","QUEENS",11106,"Not an Ejectment","Eviction",40.761118,-73.934855,1,26,47,4430879,4005590002,"Astoria",2017
"991",67028,"303242/23",111498,"200 WEST 131ST ST","07A","2024-12-09","Henry","Daley","Residential","MANHATTAN",10027,"Not an Ejectment","Eviction",40.812812,-73.945739,10,9,224,1081515,1019330050,"Central Harlem North-Polo Grounds",2024
"992",67050,"37052/17",335960,"1932 CROTONA PARKWAY","2G","2017-08-28","Thomas","Bia","Residential","BRONX",10460,"Not an Ejectment","Eviction",40.841909,-73.88541,6,17,359,2115777,2029850031,"East Tremont",2017
"993",67106,"13313/16",84922,"75 WILSON STREET","21E","2018-03-01","Robert","Solimine","Residential","BROOKLYN",11249,"Not an Ejectment","Eviction",40.704396,-73.963991,1,33,545,3341987,3021760001,"Williamsburg",2018
"994",67116,"12858/15",329012,"140 WEST 104TH STREET","1D","2017-04-27","Thomas","Bia","Residential","MANHATTAN",10025,"Not an Ejectment","Eviction",40.798624,-73.965504,7,7,189,1079419,1018550001,"Upper West Side",2017
"995",67181,"13396/17",204695,"67-03 KISSENA BLVD","2A","2019-05-02","Richard","Capuano","Residential","QUEENS",11367,"Not an Ejectment","Eviction",40.735214,-73.814718,8,24,122702,4455430,4067920030,"Pomonok-Flushing Heights-Hillcrest",2019
"996",67204,"801888/17",78498,"3475 BIVONA STREET","04A","2018-10-22","Ileana","Rivera","Residential","BRONX",10475,"Not an Ejectment","Eviction",40.882719,-73.833177,12,12,46202,2093876,2052630040,"Co-op City",2018
"997",67308,"11988/17",13206,"41-04 10TH STREET","04A","2018-10-31","Edward","Guida","Residential","QUEENS",11101,"Not an Ejectment","Eviction",40.755582,-73.945739,1,26,25,4595566,4004650100,"Queensbridge-Ravenswood-Long Island City",2018
"998",67334,"300469/23",111558,"1365 FIFTH AVE","13A","2024-04-26","Henry","Daley","Residential","MANHATTAN",10029,"Not an Ejectment","Eviction",40.798815,-73.947799,11,9,184,1080501,1016180001,"East Harlem North",2024
"999",67385,"14242/15",197011,"35-03 12TH STREET","03D","2017-04-24","Richard","Capuano","Residential","QUEENS",11106,"Not an Ejectment","Eviction",40.762423,-73.938102,1,26,43,4430685,4003320002,"Queensbridge-Ravenswood-Long Island City",2017
"1000",67443,"10187/16",75279,"100 KRAMER ST.","2D","2017-03-24","Kenneth","Giachetta","Residential","STATEN ISLAND",10305,"Not an Ejectment","Eviction",40.596917,-74.078748,2,50,64,5109508,5032430100,"Grasmere-Arrochar-Ft. Wadsworth",2017
"1001",67539,"36235/18",156266,"970 ANDERSON AVENUE","3B","2018-12-11","Ronald","Pazant","Residential","BRONX",10452,"Not an Ejectment","Eviction",40.831609,-73.927667,4,8,189,2003046,2025040070,"Highbridge",2018
"1002",67559,"15125/18",94478,"225 W. 129TH STREET","12F","2024-01-18","Henry","Daley","Residential","MANHATTAN",10027,"Not an Ejectment","Eviction",40.811671,-73.946842,10,9,224,1081511,1019330050,"Central Harlem North-Polo Grounds",2024
"1003",67623,"018591/19-",32639,"937 EAST 56TH STREET","1B","2024-04-15","Gary","Rose","Residential","BROOKLYN",11234,"Not an Ejectment","Eviction",40.633421,-73.9226,18,45,94402,3331010,3079780001,"Flatlands",2024
